kind,slug,name,location,setCount,needs,imageUrl,website,instagram,youtube,soundcloud,twitter,Genre,Short Bio
dj,subez,Subez,Canada,1,website|instagram|youtube|twitter,https://i1.sndcdn.com/avatars-000205587701-xju86b-t500x500.jpg,,,,https://soundcloud.com/subez,,Bass / Dubstep,"Subez is a Canada-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,sultan-shepard,Sultan + Shepard,"Montreal, Canada",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/6cb0df814f15e3f95d022ee1220a9ec9/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@sultanshepard,https://soundcloud.com/sultanshepard,,Melodic House & Techno,"Sultan + Shepard is a Montreal, Canada-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,tame-impala,Tame Impala,"Perth, Australia",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/879015e713cc6ad6ffaeec154c027505/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/tameimpala,,Experimental / Electronic,"Australian psychedelic music project whose electronic-leaning productions and remixes cross indie, pop and dance music."
dj,tereza,Tereza,"Berlin, Germany",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/b14b8012d4472853bf9f4465b7094513/250x250-000000-80-0-0.jpg,,https://www.instagram.com/terezamurr/,https://www.youtube.com/@terezamurr,,,House / Club,"Tereza is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,the-blaze,The Blaze,"Paris, France",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/18eee31f298956a83b7e5d4cd02db8bc/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@TheBlazeOfficial,,,Experimental / Electronic,"The Blaze is a Paris, France-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,the-prototypes,The Prototypes,"Brighton, UK",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/69fe7947145fbe2427440b2f740fb317/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/theprototypes,,Drum & Bass,"The Prototypes is a Brighton, UK-based DJ, producer or electronic artist whose work centers on drum & bass, with a focus on club-ready releases and live sets."
dj,tim-engelhardt,Tim Engelhardt,"Cologne, Germany",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/44404b3e51537b7edd60e1f47cf3f0e4/250x250-000000-80-0-0.jpg,,https://www.instagram.com/timengelhardt_music/,https://www.youtube.com/@timengelhardtmusic,,,Melodic House & Techno,"Tim Engelhardt is a Cologne, Germany-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,tim-green,Tim Green,"London, UK",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/7cdb2a910187b2a020463222f3d6130d/250x250-000000-80-0-0.jpg,,https://www.instagram.com/timgreen_music/,https://www.youtube.com/@TimGreenMusic,,,Melodic House & Techno,"Tim Green is a London, UK-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,tobehonest,TOBEHONEST,"Los Angeles, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/f41df043c238d28f683cae0694b274bb/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@tobehonestmusic,https://soundcloud.com/tobehonestmusic,,Tech House / House,"TOBEHONEST is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,tons,Tons,,1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/067b09ad28c0dc8a4f5e9194a90716ee/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/tonsandtons,,House / Club,"Tons is a DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,tony-romera,Tony Romera,"Lyon, France",1,website,https://cdn-images.dzcdn.net/images/artist/a09e76f5786d49b451007c605c22ad66/250x250-000000-80-0-0.jpg,,https://instagram.com/tonyromera,https://www.youtube.com/tonyromeratv,https://soundcloud.com/tonyromera,https://x.com/tonyromera,Tech House / House,"Tony Romera is a Lyon, France-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,torren-foot,Torren Foot,"Melbourne, Australia",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/4f03a26eb3090d4b486437226f684878/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@torrenfoote,https://soundcloud.com/torrenfoot,,Tech House / House,"Torren Foot is a Melbourne, Australia-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,toyzz,TOYZZ,"Alicante, Spain",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/cd40746e68b20511dba4999d168d968f/250x250-000000-80-0-0.jpg,https://www.beatportal.com/articles/1379774-spanish-bass-influenced-producer-toyzz-debuts-on-truesoul,,,https://soundcloud.com/toyzzx,,House / Club,"TOYZZ is a Alicante, Spain-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,trevormusiq,TrevorMusiq,South Africa,1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/b419a1484ce53f4f71bc718eaa030af8/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/trevormusiq,,Amapiano / Gqom,"TrevorMusiq is a South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,ts7,TS7,"Bradford, UK",1,website|soundcloud,https://cdn-images.dzcdn.net/images/artist/09ecc536d594b6a8c35a6bc82aa7ad4f/250x250-000000-80-0-0.jpg,,https://www.instagram.com/ts7music/,https://www.youtube.com/@ts7music,,https://x.com/ts7music,UK Garage / UK Bass,"TS7 is a Bradford, UK-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,tuta-m,Tuta M,South Africa,1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/228db74023dba388565ee88e0f50d423/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/tuta-m,,Amapiano / Gqom,"Tuta M is a South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,umlilo,Umlilo,"Johannesburg, South Africa",1,website|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/ed7112fc292092eda311df8eaa2a9162/250x250-000000-80-0-0.jpg,,https://instagram.com/umlilo__,,https://soundcloud.com/umlilo,,Amapiano / Gqom,"Umlilo is a Johannesburg, South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,vltra,VLTRA,"Palermo, Italy",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/4cd14ece9487433c69c13b1ea83e8345/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@vltramusic,https://soundcloud.com/vltramusic1719,,Tech House / House,"VLTRA is a Palermo, Italy-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,vnssa,VNSSA,"Los Angeles, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/ac058e1483657c0fac5e538de34e4031/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@vnssaofficial,https://soundcloud.com/vnssa,,Electronic / Club,"VNSSA is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,wakyin,Wakyin,United States,1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/ca1bd9e8585912c799649c88a9a79391/250x250-000000-80-0-0.jpg,https://www.insomniac.com/music/artists/wakyin/,,https://www.youtube.com/@wakyin,https://soundcloud.com/wakyin,,Afro House / Afro Tech,"Wakyin is a United States-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,wavhart,WAVHART,"Los Angeles, US",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/846548f99a7866c6628e83bbc027b066/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/wavhart,,Bass / Dubstep,"WAVHART is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,wes-pierce,wes pierce,"Los Angeles, US",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/13d83f63fb5c92df70a557be9e674270/250x250-000000-80-0-0.jpg,https://www.beatport.com/artist/wes-pierce/1089048,,,https://soundcloud.com/wespiercemusic,,UK Garage / UK Bass,"wes pierce is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,whomadewho,WhoMadeWho,"Copenhagen, Denmark",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/45dc56f1c4084e18a6d7022f7f22b034/250x250-000000-80-0-0.jpg,https://whomadewho.co/,,,https://soundcloud.com/whomadewho,,Melodic House & Techno,"Danish electronic trio combining indie-dance songwriting, live instrumentation and melodic club production."
dj,wooli,WOOLI,"New York, US",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/b0c8a7a53f989e4c4cf1473edd1c9ac9/250x250-000000-80-0-0.jpg,https://woolimusic.com/,,https://music.youtube.com/@WooliMusic,https://soundcloud.com/woolimusic,,Bass / Dubstep,"WOOLI is a New York, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,worship,WORSHIP,UK,1,twitter,https://cdn-images.dzcdn.net/images/artist/2e377829720652ce7356d1d6f4970562/250x250-000000-80-0-0.jpg,https://www.worshipartists.uk/,http://instagram.com/worship_,https://www.youtube.com/@WORSHIP_artists,https://soundcloud.com/worshipartists,,Drum & Bass,Drum & bass collective built around leading UK artists and high-impact festival performances.
dj,worthy,Worthy,"San Francisco, US",1,website|soundcloud,https://cdn-images.dzcdn.net/images/artist/c0159f2f33c98021cde0380508fac53c/250x250-000000-80-0-0.jpg,,https://www.instagram.com/worthyyfn/,https://www.youtube.com/@Worthyy,,https://x.com/worthy27_,Bass / Dubstep,"Worthy is a San Francisco, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,ydg,YDG,"Los Angeles, US",1,website,https://cdn-images.dzcdn.net/images/artist/2861252d8d9850af718213ac79e98254/250x250-000000-80-0-0.jpg,,https://www.instagram.com/itsydg/,https://www.youtube.com/@Itsydg,https://soundcloud.com/itsydg,https://x.com/itsydg,Bass / Dubstep,"YDG is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,yousuke-yukimatsu,Yousuke Yukimatsu,"Osaka, Japan",1,twitter,https://i1.sndcdn.com/avatars-000368693759-jq0836-t500x500.jpg,https://linktr.ee/yousukeyukimatsuofficial,https://instagram.com/yousukeyukimatsu,https://www.youtube.com/@YOUSUKE.YUKIMATSU,https://soundcloud.com/yousukeyukimatsu,,Experimental / Electronic,"Yousuke Yukimatsu is a Osaka, Japan-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,yuvee,Yuvèe,"Tel Aviv, Israel",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/252dabd72b3c9d349aa548262e77e3f9/250x250-000000-80-0-0.jpg,,https://www.instagram.com/yuvee_music/,https://www.youtube.com/@Yuveemusic,,,Melodic House & Techno,"Yuvèe is a Tel Aviv, Israel-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,zhu,ZHU,"San Francisco, US",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/bb1b3d224ddfe58a95aa7b18140d6000/250x250-000000-80-0-0.jpg,https://www.zhumusic.com/,,https://www.youtube.com/channel/UCuolJRKmlevmTqz-tUV0LCQ,https://soundcloud.com/zhu,,House / Dance Pop,"ZHU is a San Francisco, US-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
dj,zomboy,Zomboy,"Norwich, UK",1,,https://cdn-images.dzcdn.net/images/artist/7ad8e25738423fda34d6abfed6a93c00/250x250-000000-80-0-0.jpg,https://zomboyofficial.com/,https://www.instagram.com/zomboy/,https://www.youtube.com/channel/UC5_s37EekKcAqm2MiL5uqCQ,https://soundcloud.com/zomboy,https://x.com/Zomboy/,Bass / Dubstep,"Zomboy is a Norwich, UK-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
